Point ID,density,E-Modul,Poissons ratio,porosity
4804,0.001,0.000144481,0.3,0.610007
4805,0.001,0.000144587,0.3,0.610634
4806,0.001,0.000144705,0.3,0.611339
4807,0.001,0.000144837,0.3,0.612123
4808,0.001,0.000144982,0.3,0.612989
4809,0.001,0.000145142,0.3,0.613938
4810,0.001,0.000145315,0.3,0.614971
4811,0.001,0.000145503,0.3,0.61609
4812,0.001,0.000145706,0.3,0.617296
4813,0.001,0.000145924,0.3,0.618592
4814,0.001,0.000146156,0.3,0.619978
4815,0.001,0.000146405,0.3,0.621456
4816,0.001,0.000146669,0.3,0.623029
4817,0.001,0.000146949,0.3,0.624697
4818,0.001,0.000147246,0.3,0.626463
4819,0.001,0.000147559,0.3,0.628328
4820,0.001,0.00014789,0.3,0.630295
4821,0.001,0.000148238,0.3,0.632367
4822,0.001,0.000148604,0.3,0.634547
4823,0.001,0.000148989,0.3,0.636838
4824,0.001,0.000149394,0.3,0.639248
4825,0.001,0.000149819,0.3,0.641782
4826,0.001,0.000150267,0.3,0.644446
4827,0.001,0.000150738,0.3,0.647251
4828,0.001,0.000151234,0.3,0.650203
4829,0.001,0.000151757,0.3,0.653312
4830,0.001,0.000152307,0.3,0.656587
4831,0.001,0.000152887,0.3,0.660041
4832,0.001,0.000153499,0.3,0.663685
4833,0.001,0.000154146,0.3,0.667535
4834,0.001,0.00015483,0.3,0.671607
4835,0.001,0.000155555,0.3,0.67592
4836,0.001,0.000156324,0.3,0.6805
4837,0.001,0.000157143,0.3,0.685375
4838,0.001,0.000158018,0.3,0.690584
4839,0.001,0.000158958,0.3,0.696177
4840,0.001,0.000159973,0.3,0.702217
4841,0.001,0.000161077,0.3,0.708789
4842,0.001,0.000162289,0.3,0.716002
4843,0.001,0.000163633,0.3,0.724002
4844,0.001,0.000165139,0.3,0.732967
4845,0.001,0.000166828,0.3,0.743023
4846,0.001,0.000168704,0.3,0.75419
4847,0.001,0.000170761,0.3,0.766431
4848,0.001,0.000173029,0.3,0.779933
4849,0.001,0.000175949,0.3,0.797316
4850,0.001,0.000182396,0.3,0.83569
4851,0.001,0.000195107,0.3,0.911351
4852,0.0249215,0.441673,0.3,0.976935
4853,0.130041,180.115,0.3,0.994544
4854,0.352169,6766,0.3,0.995499
4855,0.663226,65999.5,0.3,0.998335
4856,0.916676,163217,0.3,0.992778
4857,1,202896,0.3,0.957713
4858,1,192489,0.3,0.89577
4859,1,182326,0.3,0.835271
4860,1,175507,0.3,0.794685
4861,1,172575,0.3,0.777232
4862,1,171700,0.3,0.772026
4863,1,171139,0.3,0.768687
4864,1,170633,0.3,0.76567
4865,1,170190,0.3,0.763037
4866,1,169809,0.3,0.760767
4867,1,169487,0.3,0.758852
4868,1,169226,0.3,0.757297
4869,1,169030,0.3,0.756134
4870,1,168912,0.3,0.755431
4871,1,168893,0.3,0.755313
4872,1,169005,0.3,0.755979
4873,1,169297,0.3,0.757722
4874,1,170306,0.3,0.763725
4875,1,173303,0.3,0.781566
4876,1,178907,0.3,0.814921
4877,1,186176,0.3,0.858189
4878,1,193822,0.3,0.903705
4879,1,201052,0.3,0.946737
4880,1,206630,0.3,0.979943
4881,1,209387,0.3,0.996351
4882,1,210000,0.3,1
4883,1,210000,0.3,1
4884,1,210000,0.3,1
4885,1,210000,0.3,1
4886,1,210000,0.3,1
4887,1,210000,0.3,1
4888,1,210000,0.3,1
4889,1,210000,0.3,1
4890,1,210000,0.3,1
4891,1,210000,0.3,1
4892,1,210000,0.3,1
4893,1,209360,0.3,0.99619
4894,1,206107,0.3,0.976828
4895,1,199840,0.3,0.939525
4896,1,192241,0.3,0.894293
4897,1,184356,0.3,0.847356
4898,1,176979,0.3,0.803444
4899,1,171427,0.3,0.770396
4900,1,168679,0.3,0.754039
4901,1,168019,0.3,0.750114
4902,1,168031,0.3,0.750184
4903,1,168153,0.3,0.750909
4904,1,168349,0.3,0.752078
4905,1,168599,0.3,0.753567
4906,1,168894,0.3,0.755321
4907,1,169231,0.3,0.757326
4908,1,169611,0.3,0.759588
4909,1,170038,0.3,0.762128
4910,1,170514,0.3,0.764967
4911,1,171041,0.3,0.768103
4912,1,171599,0.3,0.771422
4913,1,172685,0.3,0.777888
4914,1,176281,0.3,0.79929
4915,1,183815,0.3,0.844135
4916,1,194340,0.3,0.906786
4917,1,204343,0.3,0.966327
4918,0.914034,163163,0.3,0.995577
4919,0.65622,65026.7,0.3,0.998215
4920,0.344832,6304.79,0.3,0.995392
4921,0.126158,160.04,0.3,0.994533
4922,0.0240119,0.364631,0.3,0.972292
4923,0.001,0.000193463,0.3,0.901564
4924,0.001,0.000181405,0.3,0.829788
4925,0.001,0.000175836,0.3,0.796643
4926,0.001,0.000173085,0.3,0.780264
4927,0.001,0.000170843,0.3,0.766919
4928,0.001,0.000168794,0.3,0.754724
4929,0.001,0.000166921,0.3,0.743577
4930,0.001,0.000165233,0.3,0.733531
4931,0.001,0.000163727,0.3,0.724563
4932,0.001,0.000162378,0.3,0.716535
4933,0.001,0.000161158,0.3,0.709273
4934,0.001,0.000160043,0.3,0.702636
4935,0.001,0.000159015,0.3,0.696519
4936,0.001,0.000158062,0.3,0.690844
4937,0.001,0.000157172,0.3,0.685548
4938,0.001,0.000156338,0.3,0.680583
4939,0.001,0.000155554,0.3,0.675913
4940,0.001,0.000154814,0.3,0.671509
4941,0.001,0.000154115,0.3,0.667349
4942,0.001,0.000153453,0.3,0.663411
4943,0.001,0.000152827,0.3,0.659681
4944,0.001,0.000152232,0.3,0.656143
4945,0.001,0.000151668,0.3,0.652786
4946,0.001,0.000151133,0.3,0.649599
4947,0.001,0.000150624,0.3,0.646572
4948,0.001,0.000150141,0.3,0.643696
4949,0.001,0.000149682,0.3,0.640965
4950,0.001,0.000149246,0.3,0.638369
4951,0.001,0.000148832,0.3,0.635904
4952,0.001,0.000148438,0.3,0.633561
4953,0.001,0.000148065,0.3,0.631336
4954,0.001,0.00014771,0.3,0.629225
4955,0.001,0.000147374,0.3,0.627225
4956,0.001,0.000147056,0.3,0.625332
4957,0.001,0.000146756,0.3,0.623545
4958,0.001,0.000146473,0.3,0.621862
4959,0.001,0.000146207,0.3,0.62028
4960,0.001,0.000145958,0.3,0.618798
4961,0.001,0.000145726,0.3,0.617414
4962,0.001,0.000145509,0.3,0.616125
4963,0.001,0.000145309,0.3,0.614931
4964,0.001,0.000145123,0.3,0.613829
4965,0.001,0.000144954,0.3,0.612818
4966,0.001,0.000144799,0.3,0.611895
4967,0.001,0.000144658,0.3,0.61106
4968,0.001,0.000144532,0.3,0.610309
4969,0.001,0.00014442,0.3,0.609643
4970,0.001,0.000144322,0.3,0.609058
4971,0.001,0.000144237,0.3,0.608555
4972,0.001,0.000144166,0.3,0.608131
4973,0.001,0.000144108,0.3,0.607786
4974,0.001,0.000144063,0.3,0.607518
4975,0.001,0.000144031,0.3,0.607328
4976,0.001,0.000144012,0.3,0.607214
4977,0.001,0.000144006,0.3,0.607176
4978,0.001,0.000144012,0.3,0.607214
4979,0.001,0.000144031,0.3,0.607328
4980,0.001,0.000144063,0.3,0.607518
4981,0.001,0.000144108,0.3,0.607786
4982,0.001,0.000144166,0.3,0.608131
4983,0.001,0.000144237,0.3,0.608555
4984,0.001,0.000144322,0.3,0.609058
4985,0.001,0.00014442,0.3,0.609643
4986,0.001,0.000144532,0.3,0.610309
4987,0.001,0.000144658,0.3,0.61106
4988,0.001,0.000144799,0.3,0.611895
4989,0.001,0.000144954,0.3,0.612818
4990,0.001,0.000145123,0.3,0.613829
4991,0.001,0.000145309,0.3,0.614931
4992,0.001,0.000145509,0.3,0.616125
4993,0.001,0.000145726,0.3,0.617414
4994,0.001,0.000145958,0.3,0.618798
4995,0.001,0.000146207,0.3,0.62028
4996,0.001,0.000146473,0.3,0.621862
4997,0.001,0.000146756,0.3,0.623545
4998,0.001,0.000147056,0.3,0.625332
4999,0.001,0.000147374,0.3,0.627225
5000,0.001,0.00014771,0.3,0.629225
5001,0.001,0.000148065,0.3,0.631336
5002,0.001,0.000148438,0.3,0.633561
5003,0.001,0.000148832,0.3,0.635904
5004,0.001,0.000149246,0.3,0.638369
5005,0.001,0.000149682,0.3,0.640965
5006,0.001,0.000150141,0.3,0.643696
5007,0.001,0.000150624,0.3,0.646572
5008,0.001,0.000151133,0.3,0.649599
5009,0.001,0.000151668,0.3,0.652786
5010,0.001,0.000152232,0.3,0.656143
5011,0.001,0.000152827,0.3,0.659681
5012,0.001,0.000153453,0.3,0.663411
5013,0.001,0.000154115,0.3,0.667349
5014,0.001,0.000154814,0.3,0.671509
5015,0.001,0.000155554,0.3,0.675913
5016,0.001,0.000156338,0.3,0.680583
5017,0.001,0.000157172,0.3,0.685548
5018,0.001,0.000158062,0.3,0.690844
5019,0.001,0.000159015,0.3,0.696519
5020,0.001,0.000160043,0.3,0.702636
5021,0.001,0.000161158,0.3,0.709273
5022,0.001,0.000162378,0.3,0.716535
5023,0.001,0.000163727,0.3,0.724563
5024,0.001,0.000165233,0.3,0.733531
5025,0.001,0.000166921,0.3,0.743577
5026,0.001,0.000168794,0.3,0.754724
5027,0.001,0.000170843,0.3,0.766919
5028,0.001,0.000173085,0.3,0.780264
5029,0.001,0.000175836,0.3,0.796643
5030,0.001,0.000181405,0.3,0.829788
5031,0.001,0.000193463,0.3,0.901564
5032,0.0240119,0.364631,0.3,0.972292
5033,0.126158,160.04,0.3,0.994533
5034,0.344832,6304.79,0.3,0.995392
5035,0.65622,65026.7,0.3,0.998215
5036,0.914034,163163,0.3,0.995577
5037,1,204343,0.3,0.966327
5038,1,194340,0.3,0.906786
5039,1,183815,0.3,0.844135
5040,1,176281,0.3,0.79929
5041,1,172685,0.3,0.777888
5042,1,171599,0.3,0.771422
5043,1,171041,0.3,0.768103
5044,1,170514,0.3,0.764967
5045,1,170038,0.3,0.762128
5046,1,169611,0.3,0.759588
5047,1,169231,0.3,0.757326
5048,1,168894,0.3,0.755321
5049,1,168599,0.3,0.753567
5050,1,168349,0.3,0.752078
5051,1,168153,0.3,0.750909
5052,1,168031,0.3,0.750184
5053,1,168019,0.3,0.750114
5054,1,168679,0.3,0.754039
5055,1,171427,0.3,0.770396
5056,1,176979,0.3,0.803444
5057,1,184356,0.3,0.847356
5058,1,192241,0.3,0.894293
5059,1,199840,0.3,0.939525
5060,1,206107,0.3,0.976828
5061,1,209360,0.3,0.99619
5062,1,210000,0.3,1
5063,1,210000,0.3,1
5064,1,210000,0.3,1
5065,1,210000,0.3,1
5066,1,210000,0.3,1
5067,1,210000,0.3,1
5068,1,210000,0.3,1
5069,1,210000,0.3,1
5070,1,210000,0.3,1
5071,1,210000,0.3,1
5072,1,210000,0.3,1
5073,1,210000,0.3,1
5074,1,210000,0.3,1
5075,1,209059,0.3,0.994399
5076,1,204992,0.3,0.970193
5077,1,198108,0.3,0.929212
5078,1,190337,0.3,0.88296
5079,1,182365,0.3,0.835505
5080,1,175011,0.3,0.791733
5081,1,169643,0.3,0.759778
5082,1,167244,0.3,0.745501
5083,1,166951,0.3,0.743753
5084,1,167231,0.3,0.745422
5085,1,167546,0.3,0.747299
5086,1,167882,0.3,0.749296
5087,1,168233,0.3,0.751387
5088,1,168603,0.3,0.753589
5089,1,168997,0.3,0.755936
5090,1,169422,0.3,0.758464
5091,1,169882,0.3,0.761205
5092,1,170382,0.3,0.764178
5093,1,170923,0.3,0.767397
5094,1,171498,0.3,0.770824
5095,1,172874,0.3,0.779014
5096,1,177162,0.3,0.804533
5097,1,185340,0.3,0.853216
5098,1,196165,0.3,0.917648
5099,1,205756,0.3,0.974739
5100,0.911844,163214,0.3,0.998308
5101,0.650345,64262.8,0.3,0.998092
5102,0.338622,5940.66,0.3,0.995289
5103,0.122879,144.172,0.3,0.99452
5104,0.0232581,0.309288,0.3,0.968213
5105,0.001,0.000192051,0.3,0.893157
5106,0.001,0.000180567,0.3,0.824801
5107,0.001,0.000175719,0.3,0.795943
5108,0.001,0.000173091,0.3,0.780304
5109,0.001,0.00017087,0.3,0.76708
5110,0.001,0.000168826,0.3,0.754915
5111,0.001,0.000166955,0.3,0.743781
5112,0.001,0.000165269,0.3,0.733745
5113,0.001,0.000163762,0.3,0.724775
5114,0.001,0.000162409,0.3,0.716722
5115,0.001,0.000161181,0.3,0.709412
5116,0.001,0.000160056,0.3,0.702714
5117,0.001,0.000159017,0.3,0.696527
5118,0.001,0.00015805,0.3,0.690776
5119,0.001,0.000157147,0.3,0.6854
5120,0.001,0.0001563,0.3,0.680354
5121,0.001,0.000155501,0.3,0.675602
5122,0.001,0.000154748,0.3,0.671118
5123,0.001,0.000154036,0.3,0.666877
5124,0.001,0.000153361,0.3,0.662862
5125,0.001,0.000152722,0.3,0.659056
5126,0.001,0.000152115,0.3,0.655446
5127,0.001,0.000151539,0.3,0.652019
5128,0.001,0.000150993,0.3,0.648765
5129,0.001,0.000150474,0.3,0.645676
5130,0.001,0.000149981,0.3,0.642744
5131,0.001,0.000149513,0.3,0.63996
5132,0.001,0.000149069,0.3,0.637317
5133,0.001,0.000148648,0.3,0.63481
5134,0.001,0.000148249,0.3,0.632431
5135,0.001,0.00014787,0.3,0.630177
5136,0.001,0.000147511,0.3,0.628042
5137,0.001,0.000147172,0.3,0.626024
5138,0.001,0.000146852,0.3,0.62412
5139,0.001,0.000146551,0.3,0.622328
5140,0.001,0.000146268,0.3,0.620645
5141,0.001,0.000146004,0.3,0.619069
5142,0.001,0.000145757,0.3,0.617598
5143,0.001,0.000145527,0.3,0.61623
5144,0.001,0.000145314,0.3,0.614963
5145,0.001,0.000145118,0.3,0.613795
5146,0.001,0.000144938,0.3,0.612724
5147,0.001,0.000144774,0.3,0.611747
5148,0.001,0.000144625,0.3,0.610863
5149,0.001,0.000144492,0.3,0.61007
5150,0.001,0.000144374,0.3,0.609366
5151,0.001,0.00014427,0.3,0.608749
5152,0.001,0.000144181,0.3,0.608218
5153,0.001,0.000144106,0.3,0.607771
5154,0.001,0.000144044,0.3,0.607407
5155,0.001,0.000143997,0.3,0.607125
5156,0.001,0.000143963,0.3,0.606924
5157,0.001,0.000143943,0.3,0.606803
5158,0.001,0.000143936,0.3,0.606763
5159,0.001,0.000143943,0.3,0.606803
5160,0.001,0.000143963,0.3,0.606924
5161,0.001,0.000143997,0.3,0.607125
5162,0.001,0.000144044,0.3,0.607407
5163,0.001,0.000144106,0.3,0.607771
5164,0.001,0.000144181,0.3,0.608218
5165,0.001,0.00014427,0.3,0.608749
5166,0.001,0.000144374,0.3,0.609366
5167,0.001,0.000144492,0.3,0.61007
5168,0.001,0.000144625,0.3,0.610863
5169,0.001,0.000144774,0.3,0.611747
5170,0.001,0.000144938,0.3,0.612724
5171,0.001,0.000145118,0.3,0.613795
5172,0.001,0.000145314,0.3,0.614963
5173,0.001,0.000145527,0.3,0.61623
5174,0.001,0.000145757,0.3,0.617598
5175,0.001,0.000146004,0.3,0.619069
5176,0.001,0.000146268,0.3,0.620645
5177,0.001,0.000146551,0.3,0.622328
5178,0.001,0.000146852,0.3,0.62412
5179,0.001,0.000147172,0.3,0.626024
5180,0.001,0.000147511,0.3,0.628042
5181,0.001,0.00014787,0.3,0.630177
5182,0.001,0.000148249,0.3,0.632431
5183,0.001,0.000148648,0.3,0.63481
5184,0.001,0.000149069,0.3,0.637317
5185,0.001,0.000149513,0.3,0.63996
5186,0.001,0.000149981,0.3,0.642744
5187,0.001,0.000150474,0.3,0.645676
5188,0.001,0.000150993,0.3,0.648765
5189,0.001,0.000151539,0.3,0.652019
5190,0.001,0.000152115,0.3,0.655446
5191,0.001,0.000152722,0.3,0.659056
5192,0.001,0.000153361,0.3,0.662862
5193,0.001,0.000154036,0.3,0.666877
5194,0.001,0.000154748,0.3,0.671118
5195,0.001,0.000155501,0.3,0.675602
5196,0.001,0.0001563,0.3,0.680354
5197,0.001,0.000157147,0.3,0.6854
5198,0.001,0.00015805,0.3,0.690776
5199,0.001,0.000159017,0.3,0.696527
5200,0.001,0.000160056,0.3,0.702714
5201,0.001,0.000161181,0.3,0.709412
5202,0.001,0.000162409,0.3,0.716722
5203,0.001,0.000163762,0.3,0.724775
5204,0.001,0.000165269,0.3,0.733745
5205,0.001,0.000166955,0.3,0.743781
5206,0.001,0.000168826,0.3,0.754915
5207,0.001,0.00017087,0.3,0.76708
5208,0.001,0.000173091,0.3,0.780304
5209,0.001,0.000175719,0.3,0.795943
5210,0.001,0.000180567,0.3,0.824801
5211,0.001,0.000192051,0.3,0.893157
5212,0.0232581,0.309288,0.3,0.968213
5213,0.122879,144.172,0.3,0.99452
5214,0.338622,5940.66,0.3,0.995289
5215,0.650345,64262.8,0.3,0.998092
5216,0.911844,163214,0.3,0.998308
5217,1,205756,0.3,0.974739
5218,1,196165,0.3,0.917648
5219,1,185340,0.3,0.853216
5220,1,177162,0.3,0.804533
5221,1,172874,0.3,0.779014
5222,1,171498,0.3,0.770824
5223,1,170923,0.3,0.767397
5224,1,170382,0.3,0.764178
5225,1,169882,0.3,0.761205
5226,1,169422,0.3,0.758464
5227,1,168997,0.3,0.755936
5228,1,168603,0.3,0.753589
5229,1,168233,0.3,0.751387
5230,1,167882,0.3,0.749296
5231,1,167546,0.3,0.747299
5232,1,167231,0.3,0.745422
5233,1,166951,0.3,0.743753
5234,1,167244,0.3,0.745501
5235,1,169643,0.3,0.759778
5236,1,175011,0.3,0.791733
5237,1,182365,0.3,0.835505
5238,1,190337,0.3,0.88296
5239,1,198108,0.3,0.929212
5240,1,204992,0.3,0.970193
5241,1,209059,0.3,0.994399
5242,1,210000,0.3,1
5243,1,210000,0.3,1
5244,1,210000,0.3,1
5245,1,210000,0.3,1
5246,1,210000,0.3,1
5247,1,210000,0.3,1
5248,1,210000,0.3,1
5249,1,208366,0.3,0.990276
5250,1,209183,0.3,0.995138
5251,1,210000,0.3,1
5252,1,210000,0.3,1
5253,1,210000,0.3,1
5254,1,210000,0.3,1
5255,1,210000,0.3,1
5256,1,210000,0.3,1
5257,1,208461,0.3,0.99084
5258,1,203545,0.3,0.96158
5259,1,196341,0.3,0.918698
5260,1,188461,0.3,0.871793
5261,1,180450,0.3,0.824105
5262,1,173172,0.3,0.780785
5263,1,168061,0.3,0.750361
5264,1,166063,0.3,0.738473
5265,1,166112,0.3,0.73876
5266,1,166600,0.3,0.741668
5267,1,167057,0.3,0.744388
5268,1,167492,0.3,0.746974
5269,1,167915,0.3,0.749493
5270,1,168340,0.3,0.752021
5271,1,168776,0.3,0.75462
5272,1,169233,0.3,0.75734
5273,1,169717,0.3,0.760218
5274,1,170232,0.3,0.763287
5275,1,170788,0.3,0.766598
5276,1,171408,0.3,0.770289
5277,1,173127,0.3,0.78052
5278,1,178102,0.3,0.810128
5279,1,186872,0.3,0.862332
5280,1,197968,0.3,0.928384
5281,1,206940,0.3,0.981786
5282,0.910027,163138,0.3,0.999763
5283,0.644938,63578.5,0.3,0.997975
5284,0.332939,5572.62,0.3,0.995196
5285,0.120175,131.995,0.3,0.994507
5286,0.022647,0.269544,0.3,0.964706
5287,0.001,0.000190853,0.3,0.886028
5288,0.001,0.000179857,0.3,0.820576
5289,0.001,0.000175587,0.3,0.795159
5290,0.001,0.000173047,0.3,0.780039
5291,0.001,0.00017084,0.3,0.766905
5292,0.001,0.000168799,0.3,0.754758
5293,0.001,0.000166931,0.3,0.743634
5294,0.001,0.000165247,0.3,0.733611
5295,0.001,0.00016374,0.3,0.724641
5296,0.001,0.000162383,0.3,0.716565
5297,0.001,0.000161148,0.3,0.709214
5298,0.001,0.000160014,0.3,0.70246
5299,0.001,0.000158963,0.3,0.69621
5300,0.001,0.000157986,0.3,0.690389
5301,0.001,0.00015707,0.3,0.684942
5302,0.001,0.000156211,0.3,0.679824
5303,0.001,0.0001554,0.3,0.675001
5304,0.001,0.000154635,0.3,0.670445
5305,0.001,0.000153911,0.3,0.666134
5306,0.001,0.000153225,0.3,0.662052
5307,0.001,0.000152575,0.3,0.658181
5308,0.001,0.000151958,0.3,0.65451
5309,0.001,0.000151372,0.3,0.651026
5310,0.001,0.000150817,0.3,0.647719
5311,0.001,0.00015029,0.3,0.644583
5312,0.001,0.00014979,0.3,0.641607
5313,0.001,0.000149316,0.3,0.638785
5314,0.001,0.000148867,0.3,0.636111
5315,0.001,0.000148441,0.3,0.633577
5316,0.001,0.000148038,0.3,0.631178
5317,0.001,0.000147657,0.3,0.62891
5318,0.001,0.000147297,0.3,0.626767
5319,0.001,0.000146958,0.3,0.624748
5320,0.001,0.000146639,0.3,0.622848
5321,0.001,0.000146339,0.3,0.621066
5322,0.001,0.000146059,0.3,0.619398
5323,0.001,0.000145798,0.3,0.617844
5324,0.001,0.000145555,0.3,0.616399
5325,0.001,0.00014533,0.3,0.615062
5326,0.001,0.000145124,0.3,0.61383
5327,0.001,0.000144934,0.3,0.612701
5328,0.001,0.000144761,0.3,0.611673
5329,0.001,0.000144605,0.3,0.610743
5330,0.001,0.000144465,0.3,0.609909
5331,0.001,0.000144341,0.3,0.609169
5332,0.001,0.000144232,0.3,0.608522
5333,0.001,0.000144138,0.3,0.607964
5334,0.001,0.000144059,0.3,0.607495
5335,0.001,0.000143995,0.3,0.607114
5336,0.001,0.000143946,0.3,0.606818
5337,0.001,0.00014391,0.3,0.606608
5338,0.001,0.000143889,0.3,0.606482
5339,0.001,0.000143882,0.3,0.60644
5340,0.001,0.000143889,0.3,0.606482
5341,0.001,0.00014391,0.3,0.606608
5342,0.001,0.000143946,0.3,0.606818
5343,0.001,0.000143995,0.3,0.607114
5344,0.001,0.000144059,0.3,0.607495
5345,0.001,0.000144138,0.3,0.607964
5346,0.001,0.000144232,0.3,0.608522
5347,0.001,0.000144341,0.3,0.609169
5348,0.001,0.000144465,0.3,0.609909
5349,0.001,0.000144605,0.3,0.610743
5350,0.001,0.000144761,0.3,0.611673
5351,0.001,0.000144934,0.3,0.612701
5352,0.001,0.000145124,0.3,0.61383
5353,0.001,0.00014533,0.3,0.615062
5354,0.001,0.000145555,0.3,0.616399
5355,0.001,0.000145798,0.3,0.617844
5356,0.001,0.000146059,0.3,0.619398
5357,0.001,0.000146339,0.3,0.621066
5358,0.001,0.000146639,0.3,0.622848
5359,0.001,0.000146958,0.3,0.624748
5360,0.001,0.000147297,0.3,0.626767
5361,0.001,0.000147657,0.3,0.62891
5362,0.001,0.000148038,0.3,0.631178
5363,0.001,0.000148441,0.3,0.633577
5364,0.001,0.000148867,0.3,0.636111
5365,0.001,0.000149316,0.3,0.638785
5366,0.001,0.00014979,0.3,0.641607
5367,0.001,0.00015029,0.3,0.644583
5368,0.001,0.000150817,0.3,0.647719
5369,0.001,0.000151372,0.3,0.651026
5370,0.001,0.000151958,0.3,0.65451
5371,0.001,0.000152575,0.3,0.658181
5372,0.001,0.000153225,0.3,0.662052
5373,0.001,0.000153911,0.3,0.666134
5374,0.001,0.000154635,0.3,0.670445
5375,0.001,0.0001554,0.3,0.675001
5376,0.001,0.000156211,0.3,0.679824
5377,0.001,0.00015707,0.3,0.684942
5378,0.001,0.000157986,0.3,0.690389
5379,0.001,0.000158963,0.3,0.69621
5380,0.001,0.000160014,0.3,0.70246
5381,0.001,0.000161148,0.3,0.709214
5382,0.001,0.000162383,0.3,0.716565
5383,0.001,0.00016374,0.3,0.724641
5384,0.001,0.000165247,0.3,0.733611
5385,0.001,0.000166931,0.3,0.743634
5386,0.001,0.000168799,0.3,0.754758
5387,0.001,0.00017084,0.3,0.766905
5388,0.001,0.000173047,0.3,0.780039
5389,0.001,0.000175587,0.3,0.795159
5390,0.001,0.000179857,0.3,0.820576
5391,0.001,0.000190853,0.3,0.886028
5392,0.022647,0.269544,0.3,0.964706
5393,0.120175,131.995,0.3,0.994507
5394,0.332939,5572.62,0.3,0.995196
5395,0.644938,63578.5,0.3,0.997975
5396,0.910027,163138,0.3,0.999763
5397,1,206940,0.3,0.981786
5398,1,197968,0.3,0.928384
5399,1,186872,0.3,0.862332
5400,1,178102,0.3,0.810128
5401,1,173127,0.3,0.78052
5402,1,171408,0.3,0.770289
5403,1,170788,0.3,0.766598
5404,1,170232,0.3,0.763287
5405,1,169717,0.3,0.760218
5406,1,169233,0.3,0.75734
5407,1,168776,0.3,0.75462
5408,1,168340,0.3,0.752021
5409,1,167915,0.3,0.749493
5410,1,167492,0.3,0.746974
5411,1,167057,0.3,0.744388
5412,1,166600,0.3,0.741668
5413,1,166112,0.3,0.73876
5414,1,166063,0.3,0.738473
5415,1,168061,0.3,0.750361
5416,1,173172,0.3,0.780785
5417,1,180450,0.3,0.824105
5418,1,188461,0.3,0.871793
5419,1,196341,0.3,0.918698
5420,1,203545,0.3,0.96158
5421,1,208461,0.3,0.99084
5422,1,210000,0.3,1
5423,1,210000,0.3,1
5424,1,210000,0.3,1
5425,1,210000,0.3,1
5426,1,210000,0.3,1
5427,1,210000,0.3,1
5428,1,209183,0.3,0.995138
5429,1,208366,0.3,0.990276
5430,1,205592,0.3,0.973759
5431,0.999504,206652,0.3,0.983124
5432,0.985388,195591,0.3,0.996039
5433,0.979551,190414,0.3,0.999795
5434,0.993668,203680,0.3,1
5435,1,210000,0.3,1
5436,1,210000,0.3,1
5437,1,210000,0.3,1
5438,1,209821,0.3,0.998936
5439,1,207658,0.3,0.986058
5440,1,202196,0.3,0.953548
5441,1,194803,0.3,0.909544
5442,1,186780,0.3,0.861788
5443,1,178713,0.3,0.813769
5444,1,171521,0.3,0.77096
5445,1,166709,0.3,0.742315
5446,1,165136,0.3,0.732951
5447,1,165481,0.3,0.735008
5448,1,166109,0.3,0.738744
5449,1,166657,0.3,0.742004
5450,1,167156,0.3,0.744973
5451,1,167628,0.3,0.747786
5452,1,168092,0.3,0.750546
5453,1,168559,0.3,0.753327
5454,1,169039,0.3,0.756185
5455,1,169539,0.3,0.759161
5456,1,170066,0.3,0.762299
5457,1,170629,0.3,0.76565
5458,1,171304,0.3,0.769666
5459,1,173413,0.3,0.782219
5460,1,179085,0.3,0.815985
5461,1,188413,0.3,0.871505
5462,1,199549,0.3,0.937791
5463,1,207652,0.3,0.986025
5464,0.908052,162797,0.3,0.999718
5465,0.639641,62901.6,0.3,0.997873
5466,0.327912,5226.67,0.3,0.995121
5467,0.117999,122.672,0.3,0.994488
5468,0.0221761,0.2418,0.3,0.956698
5469,0.001,0.000189004,0.3,0.87502
5470,0.001,0.000179255,0.3,0.816991
5471,0.001,0.000175435,0.3,0.794256
5472,0.001,0.000172949,0.3,0.779458
5473,0.001,0.000170753,0.3,0.766387
5474,0.001,0.000168714,0.3,0.754248
5475,0.001,0.000166847,0.3,0.743136
5476,0.001,0.000165166,0.3,0.733132
5477,0.001,0.00016366,0.3,0.724167
5478,0.001,0.0001623,0.3,0.716072
5479,0.001,0.000161059,0.3,0.708685
5480,0.001,0.000159917,0.3,0.701883
5481,0.001,0.000158857,0.3,0.695577
5482,0.001,0.000157869,0.3,0.689696
5483,0.001,0.000156943,0.3,0.684186
5484,0.001,0.000156073,0.3,0.679005
5485,0.001,0.000155252,0.3,0.67412
5486,0.001,0.000154477,0.3,0.669503
5487,0.001,0.000153743,0.3,0.665134
5488,0.001,0.000153047,0.3,0.660996
5489,0.001,0.000152388,0.3,0.657073
5490,0.001,0.000151763,0.3,0.653353
5491,0.001,0.000151171,0.3,0.649825
5492,0.001,0.000150609,0.3,0.64648
5493,0.001,0.000150076,0.3,0.643309
5494,0.001,0.000149571,0.3,0.640305
5495,0.001,0.000149094,0.3,0.637461
5496,0.001,0.000148642,0.3,0.63477
5497,0.001,0.000148214,0.3,0.632226
5498,0.001,0.00014781,0.3,0.629824
5499,0.001,0.00014743,0.3,0.627557
5500,0.001,0.000147071,0.3,0.625423
5501,0.001,0.000146734,0.3,0.623417
5502,0.001,0.000146418,0.3,0.621538
5503,0.001,0.000146123,0.3,0.619781
